City,Body_Type,Kilometers_driven,ownerNo,oem,model,modelYear,Displacement,variantName,Insurance Validity,No of Cylinder,Color,Values per Cylinder,Engine Type,Seats,Mileage_num,Torque_num,price_num,Power_num,Fuel Type_Diesel,Fuel Type_Electric,Fuel Type_LPG,Fuel Type_Petrol,Transmission_Manual,City_encode,Body_Type_encode,oem_encode,model_encode,variantName_encode,Insurance Validity_encode,Color_encode,Engine Type_encode
Hyderabad,Hatchback,114676,2,Hyundai,Hyundai i20,0.7894736842105203,1396,Asta 1.4 CRDi,Comprehensive,4.0,White,4.0,U2 CRDI Diesel Engine,5,0.11350943396226414,219.7,-2.8255781371409925,88.73,True,False,False,False,True,3,0,6,36,322,1,82,135
Hyderabad,Hatchback,82662,1,Hyundai,Hyundai i20,0.8947368421052602,1396,Sportz Plus Diesel,Third Party insurance,4.0,Silver,4.0,U2 CRDI Diesel Engine,5,0.11350943396226414,224.0,-2.5787110700168774,88.76,True,False,False,False,True,3,0,6,36,592,4,69,135
Hyderabad,Sedan,57927,1,Honda,Honda City,0.8421052631578902,1497,i VTEC VX,Comprehensive,4.0,Silver,4.0,i VTEC Engine,5,0.07773584905660379,145.0,-2.4905353950726696,117.3,False,False,False,True,True,3,3,5,22,771,1,69,162
Hyderabad,Sedan,40000,1,Maruti,Maruti Ciaz,0.8947368421052602,1462,Alpha BSIV,Third Party insurance,4.0,Others,4.0,k15B VVT Engine,5,0.10611320754716981,138.0,-2.3876771287896017,103.25,False,False,False,True,True,3,3,11,45,312,4,53,170
Hyderabad,Hatchback,50829,2,Hyundai,Hyundai i10,0.6315789473684177,1197,Asta 1.2,Not Available,4.0,Red,4.0,DOHC Engine,5,0.0970566037735849,111.8,-3.6465993545730013,78.9,False,False,False,True,True,3,0,6,35,321,2,67,65
Hyderabad,Hatchback,25467,1,Hyundai,Hyundai Grand i10 Nios,0.8947368421052602,1197,Sportz,Comprehensive,4.0,Others,4.0,1.2 Kappa petrol,5,0.09962264150943397,113.8,-2.7674260972987708,81.86,False,False,False,True,True,3,0,6,31,573,1,53,3
Hyderabad,Sedan,55000,1,Hyundai,Hyundai Verna,0.8157894736842053,1591,1.6 VTVT SX,Third Party insurance,4.0,Silver,4.0,VTVT Petrol Engine,5,0.0717735849056604,154.9,-2.5147607991416567,121.3,False,False,False,True,True,3,3,6,33,248,4,69,147
Hyderabad,Hatchback,55563,2,Hyundai,Hyundai i20,0.8421052631578902,1197,Sportz 1.2,Comprehensive,4.0,White,4.0,Kappa VTVT Petrol Engine,5,0.08377358490566038,114.7,-2.801222287818916,81.83,False,False,False,True,True,3,0,6,36,574,1,82,102
Hyderabad,Hatchback,54000,1,Hyundai,Hyundai Grand i10,0.7894736842105203,1197,AT Asta,Third Party insurance,4.0,Orange,4.0,Kappa VTVT Petrol Engine,5,0.08603773584905659,114.0,-2.8487380834061,82.0,False,False,False,True,False,3,0,6,30,299,4,51,102
Hyderabad,Hatchback,70000,2,Hyundai,Hyundai i20,0.8947368421052602,1197,Petrol Spotz,Third Party insurance,4.0,Others,4.0,Kappa VTVT Petrol Engine,5,0.08377358490566038,114.73,-2.683026661083787,81.86,False,False,False,True,True,3,0,6,36,500,4,53,102
Hyderabad,Hatchback,70000,2,Hyundai,Hyundai i20,0.6842105263157876,1197,1.2 Magna,Third Party insurance,4.0,Others,4.0,In-Line Engine,5,0.0830188679245283,11.4,-3.3688114083571072,80.0,False,False,False,True,True,3,0,6,36,37,4,53,80
Hyderabad,Hatchback,62500,1,Maruti,Maruti Baleno,0.9210526315789451,1197,Zeta,Third Party,4.0,Red,4.0,1.2L VVT Engine,5,0.10196226415094341,113.0,-2.575963207840685,81.8,False,False,False,True,True,3,0,11,43,744,3,67,13
Hyderabad,Hatchback,60350,1,Hyundai,Hyundai i20,0.8157894736842053,1197,Sportz 1.2,Comprehensive,4.0,White,4.0,Kappa VTVT Petrol Engine,5,0.08377358490566038,114.7,-2.8063916917029923,81.83,False,False,False,True,True,3,0,6,36,574,1,82,102
Hyderabad,Hatchback,52266,1,Hyundai,Hyundai i20,0.7894736842105203,1197,Sportz 1.2,Comprehensive,4.0,Red,4.0,Kappa VTVT Petrol Engine,5,0.08377358490566038,114.7,-2.8577905568773767,81.83,False,False,False,True,True,3,0,6,36,574,1,67,102
Hyderabad,Sedan,58431,1,Maruti,Maruti Ciaz,0.8684210526315752,1248,Alpha Diesel,Third Party insurance,4.0,Blue,4.0,DDIS Diesel Engine,5,0.15539622641509432,200.0,-2.3933761955506374,88.5,True,False,False,False,True,3,3,11,45,316,4,6,59
Hyderabad,Sedan,41372,1,Honda,Honda City,0.8421052631578902,1497,i VTEC CVT VX,Third Party insurance,4.0,Silver,4.0,i VTEC Engine,5,0.07924528301886792,145.0,-2.268864006006028,117.3,False,False,False,True,False,3,3,5,22,767,4,69,162
Hyderabad,Sedan,66500,1,Nissan,Nissan Sunny,0.7631578947368425,1498,XL CVT,Third Party insurance,4.0,Silver,4.0,HR15 Petrol Engine,5,0.0790188679245283,134.0,-2.8577905568773767,99.6,False,False,False,True,False,3,3,13,61,690,4,69,77
Hyderabad,Sedan,120000,2,Skoda,Skoda Rapid,0.7105263157894726,1598,1.6 TDI Ambition,Third Party insurance,4.0,Others,4.0,Turbocharged Diesel Engin,5,0.0981132075471698,250.0,-3.33894408893019,103.5,True,False,False,False,True,3,3,15,69,241,4,53,133
Hyderabad,Hatchback,61155,2,Hyundai,Hyundai i20,0.8157894736842053,1197,Sportz 1.2,Third Party insurance,4.0,Silver,4.0,Kappa VTVT Petrol Engine,5,0.08377358490566038,114.7,-2.8308753301915512,81.83,False,False,False,True,True,3,0,6,36,574,4,69,102
Hyderabad,Hatchback,12045,2,Maruti,Maruti Swift,0.9473684210526301,1197,VXI,Third Party insurance,4.0,Silver,4.0,K Series Dual jet,5,0.11230188679245283,113.0,-2.612288217888426,88.5,False,False,False,True,True,3,0,11,52,656,4,69,83
Hyderabad,Sedan,60700,1,Maruti,Maruti Ciaz,0.9210526315789451,1462,Alpha BSVI,Third Party,4.0,White,4.0,K15 Smart Hybrid Petrol Engine,5,0.09924528301886791,138.0,-2.3933761955506374,103.25,False,False,False,True,True,3,3,11,45,313,3,82,89
Hyderabad,Hatchback,103763,1,Maruti,Maruti Ignis,0.8684210526315752,1197,1.2 Sigma BSIV,Third Party insurance,4.0,White,4.0,1.2-Litre VVT Petrol Engine,5,0.1010566037735849,113.0,-3.2929376836117594,81.8,False,False,False,True,True,3,0,11,48,51,4,82,11
Hyderabad,Hatchback,49043,2,Hyundai,Hyundai i10,0.7105263157894726,1197,Magna,Third Party insurance,4.0,Silver,4.0,Kappa Petrol Engine,5,0.0970566037735849,111.7,-3.4912137846331666,78.9,False,False,False,True,True,3,0,6,35,469,4,69,101
Hyderabad,Hatchback,48580,1,Maruti,Maruti Baleno,0.9210526315789451,1197,1.2 CVT Alpha,Comprehensive,4.0,Others,4.0,VVT Petrol Engine,5,0.10490566037735848,115.0,-2.4693465509157866,83.1,False,False,False,True,False,3,0,11,43,10,1,53,152
Hyderabad,Hatchback,44646,1,Hyundai,Hyundai i20,0.8684210526315752,1197,1.2 Spotz,Comprehensive,4.0,White,4.0,Kappa VTVT Petrol Engine,5,0.08377358490566038,114.7,-2.6588868971842747,81.83,False,False,False,True,True,3,0,6,36,54,1,82,102
Hyderabad,Hatchback,26678,2,Hyundai,Hyundai Grand i10,0.8421052631578902,1197,1.2 Kappa Sportz BSIV,Comprehensive,4.0,Red,4.0,Kappa VTVT Petrol Engine,5,0.08603773584905659,113.75,-3.008661114978533,81.86,False,False,False,True,True,3,0,6,30,31,1,67,102
Hyderabad,Sedan,83000,1,Skoda,Skoda Rapid,0.8421052631578902,1498,1.5 TDI Style BSIV,Third Party insurance,4.0,White,4.0,Diesel Engine,5,0.10286792452830189,250.0,-2.4767738075622785,108.6,True,False,False,False,True,3,3,15,69,177,4,82,69
Hyderabad,Hatchback,80000,1,Maruti,Maruti Ritz,0.7105263157894726,1248,LDi,Third Party insurance,4.0,Blue,4.0,DDiS Diesel Engine ,5,0.11849056603773585,190.0,-3.29575189950133,73.94,True,False,False,False,True,3,0,11,49,448,4,6,63
Hyderabad,Hatchback,94514,3,Maruti,Maruti Swift,0.6842105263157876,1248,VDI,Third Party insurance,4.0,Black,4.0,DDiS Diesel Engine,5,0.1162264150943396,190.0,-3.454214753822223,74.0,True,False,False,False,True,3,0,11,52,621,4,5,62
Hyderabad,Hatchback,35540,2,Toyota,Toyota Glanza,0.8947368421052602,1197,V,Comprehensive,4.0,White,4.0,1.2 L Petrol Engine,5,0.11207547169811323,113.0,-2.632408493258458,88.5,False,False,False,True,True,3,0,17,83,607,1,82,5
Hyderabad,SUV,47627,1,Renault,Renault Captur,0.8947368421052602,1461,1.5 Diesel Platine,Comprehensive,4.0,Orange,4.0,K9K dCi Diesel Engine,5,0.09713207547169812,240.0,-2.297529853034632,108.45,True,False,False,False,True,3,2,14,63,136,1,51,97
Hyderabad,Sedan,98000,1,Toyota,Toyota Corolla Altis,0.6315789473684177,1794,1.8 VL AT,Third Party insurance,4.0,White,4.0,DOHC Dual VVT-i Petrol En,5,0.0530566037735849,173.0,-3.1040053450073652,138.1,False,False,False,True,False,3,3,17,79,264,4,82,64
Hyderabad,Hatchback,55943,1,Hyundai,Hyundai i20,0.8684210526315752,1197,1.2 Spotz,Third Party insurance,4.0,Silver,4.0,Kappa VTVT Petrol Engine,5,0.08377358490566038,114.7,-2.687618466059713,81.83,False,False,False,True,True,3,0,6,36,54,4,69,102
Hyderabad,SUV,71000,1,Hyundai,Hyundai Creta,0.8684210526315752,1582,1.6 CRDi AT SX Plus,Third Party insurance,4.0,White,4.0,U2 CRDI VGT Engine,5,0.0717735849056604,259.9,-1.9746029037214157,126.2,True,False,False,False,False,3,2,6,28,201,4,82,138
Hyderabad,Hatchback,49009,1,Maruti,Maruti Swift,0.8684210526315752,1197,VXI AMT,Comprehensive,4.0,Blue,4.0,K Series Dual jet,5,0.11366037735849056,113.0,-2.7657659022430177,88.5,False,False,False,True,False,3,0,11,52,661,1,6,83
Hyderabad,Hatchback,70000,1,Hyundai,Hyundai i10,0.6315789473684177,1197,Magna,Third Party insurance,4.0,Others,4.0,Kappa Petrol Engine,5,0.0970566037735849,111.7,-3.975354058786529,78.9,False,False,False,True,True,3,0,6,35,469,4,53,101
Hyderabad,Sedan,39000,1,Hyundai,Hyundai Verna,0.8684210526315752,1582,CRDi 1.6 AT EX,Comprehensive,4.0,Black,4.0,U2 VGT Diesel Engine,5,0.07924528301886792,259.87,-2.359659037656915,126.2,True,False,False,False,False,3,3,6,33,344,1,5,142
Hyderabad,SUV,93615,1,Hyundai,Hyundai Creta,0.8684210526315752,1582,1.6 CRDi AT SX Plus,Comprehensive,4.0,White,4.0,U2 CRDI VGT Engine,5,0.0717735849056604,259.9,-2.1375856412988314,126.2,True,False,False,False,False,3,2,6,28,201,1,82,138
Hyderabad,Sedan,16727,2,Maruti,Maruti Ciaz,0.973684210526315,1462,Delta BSVI,Comprehensive,4.0,Others,4.0,K15 Smart Hybrid Petrol Engine,5,0.09924528301886791,138.0,-2.3933761955506374,103.25,False,False,False,True,True,3,3,11,45,365,1,53,89
Hyderabad,SUV,63334,3,Hyundai,Hyundai Creta,0.8947368421052602,1591,1.6 SX,Third Party insurance,4.0,Red,4.0,VTVT Petrol Engine,5,0.06264150943396227,151.0,-2.270884537304981,121.3,False,False,False,True,True,3,2,6,28,229,4,67,147
Hyderabad,Hatchback,96540,1,Maruti,Maruti Ignis,0.8684210526315752,1197,1.2 Delta BSIV,Third Party insurance,4.0,Blue,4.0,1.2-Litre VVT Petrol Engine,5,0.1010566037735849,113.0,-3.125165727240892,81.8,False,False,False,True,True,3,0,11,48,14,4,6,11
Hyderabad,Sedan,92585,1,Toyota,Toyota Yaris,0.8684210526315752,1496,J CVT,Third Party insurance,4.0,White,4.0,1.5 Dual VVT-i Engine,5,0.07773584905660379,140.0,-2.5623360297409836,105.94,False,False,False,True,False,3,3,17,85,441,4,82,21
Hyderabad,SUV,53861,1,Ford,Ford Ecosport,0.7631578947368425,1499,1.5 Ti VCT MT Ambiente,Third Party insurance,4.0,Silver,4.0,Ti-VCT Petrol Engine,5,0.06264150943396227,140.0,-3.1639266077721744,110.0,False,False,False,True,True,3,2,4,15,183,4,69,131
Hyderabad,Sedan,67000,2,Volkswagen,Volkswagen Vento,0.7894736842105203,1498,1.5 TDI Highline,Third Party insurance,4.0,Golden,4.0,TDI Diesel Engine,5,0.11147169811320755,250.0,-2.8046655861787886,108.6,True,False,False,False,True,3,3,18,90,173,4,30,125
Hyderabad,SUV,60000,1,Maruti,Maruti Vitara Brezza,0.8947368421052602,1248,ZDi,Third Party insurance,4.0,Others,4.0,DDiS 200 Diesel Engine,5,0.1267924528301887,200.0,-2.458308085460799,88.5,True,False,False,False,True,3,2,11,55,712,4,53,60
Hyderabad,Hatchback,89197,2,Maruti,Maruti Swift,0.7368421052631575,1248,VDI,Third Party insurance,4.0,Red,4.0,DDiS Diesel Engine,5,0.1162264150943396,190.0,-3.161459535748008,74.0,True,False,False,False,True,3,0,11,52,621,4,67,62
Hyderabad,Hatchback,70000,1,Hyundai,Hyundai i20,0.8684210526315752,1197,1.2 Spotz,Third Party insurance,4.0,Others,4.0,Kappa VTVT Petrol Engine,5,0.08377358490566038,114.7,-2.755862200035701,81.83,False,False,False,True,True,3,0,6,36,54,4,53,102
Hyderabad,Hatchback,28700,1,Maruti,Maruti Baleno,0.9473684210526301,1197,Zeta CVT,Third Party,4.0,Grey,4.0,1.2L VVT Engine,5,0.0910188679245283,113.0,-2.4235465315143387,81.8,False,False,False,True,False,3,0,11,43,749,3,36,13
Hyderabad,Hatchback,91629,1,Hyundai,Hyundai i10,0.7105263157894726,1197,Asta,Comprehensive,4.0,Silver,4.0,DOHC Kappa2 Engine,5,0.0970566037735849,111.8,-3.5332016271848223,78.9,False,False,False,True,True,3,0,6,35,320,1,69,66
Hyderabad,Hatchback,30000,1,Ford,Ford Freestyle,0.9473684210526301,1499,Titanium Diesel,Third Party insurance,4.0,White,4.0,1.5 litre Diesel Engine,5,0.1230188679245283,215.0,-2.4461843589069043,98.96,True,False,False,False,True,3,0,4,19,601,4,82,29
Hyderabad,Hatchback,7058,1,Maruti,Maruti Baleno,0.973684210526315,1197,Alpha,Not Available,4.0,Nexa Blue,4.0,1.2L VVT Engine,5,0.10196226415094341,113.0,-2.4223691451991924,81.8,False,False,False,True,True,3,0,11,43,306,2,49,13
Hyderabad,Sedan,76438,2,Honda,Honda Amaze,0.7894736842105203,1198,S i-Vtech,Third Party,4.0,Brown,4.0,i-VTEC Petrol Engine,5,0.07924528301886792,109.0,-3.1864085020504844,86.7,False,False,False,True,True,3,3,5,20,542,3,9,167
Hyderabad,SUV,24489,2,Hyundai,Hyundai Creta,0.8421052631578902,1591,1.6 VTVT SX Plus,Zero Dep,4.0,Black,4.0,VTVT Petrol Engine,5,0.041509433962264156,151.0,-2.254833456323205,121.3,False,False,False,True,True,3,2,6,28,249,5,5,147
Hyderabad,Hatchback,20000,1,Maruti,Maruti Swift,0.973684210526315,1197,VXI AMT BSVI,Third Party insurance,4.0,Others,4.0,K Series Dual jet,5,0.11366037735849056,113.0,-2.521234662902088,88.5,False,False,False,True,False,3,0,11,52,663,4,53,83
Hyderabad,Sedan,110600,1,Hyundai,Hyundai Verna,0.8421052631578902,1582,1.6 CRDI SX Option,Comprehensive,4.0,Silver,4.0,U2 VGT Diesel Engine ,5,0.12377358490566036,259.9,-2.4401771730896575,126.2,True,False,False,False,True,3,3,6,33,197,1,69,143
Hyderabad,Hatchback,63840,2,Maruti,Maruti Baleno,0.8947368421052602,1197,1.2 Delta,Third Party insurance,4.0,Blue,4.0,VVT Petrol Engine,5,0.10490566037735848,115.0,-2.7235408028857555,83.1,False,False,False,True,True,3,0,11,43,13,4,6,152
Hyderabad,Hatchback,74000,1,Hyundai,Hyundai i10,0.6315789473684177,1197,Magna,Third Party insurance,4.0,Red,4.0,Kappa Petrol Engine,5,0.0970566037735849,111.7,-3.821075494966558,78.9,False,False,False,True,True,3,0,6,35,469,4,67,101
Hyderabad,Sedan,40007,1,Hyundai,Hyundai Verna,0.8421052631578902,1582,CRDi 1.6 AT EX,Comprehensive,4.0,White,4.0,U2 VGT Diesel Engine,5,0.07924528301886792,259.87,-2.3876771287896017,126.2,True,False,False,False,False,3,3,6,33,344,1,82,142
Hyderabad,Sedan,89997,2,Maruti,Maruti Swift Dzire,0.7894736842105203,1248,VDI,Third Party insurance,4.0,Red,4.0,DDiS Diesel Engine,5,0.1440754716981132,190.0,-2.7674260972987708,74.0,True,False,False,False,True,3,3,11,53,621,4,67,62
Hyderabad,Hatchback,64736,1,Honda,Honda Brio,0.7631578947368425,1198,S MT,Comprehensive,4.0,White,4.0,i-VTEC Engine,5,0.08981132075471697,109.0,-3.3330761989918747,86.8,False,False,False,True,True,3,0,5,21,532,1,82,166
Hyderabad,SUV,40687,1,Maruti,Maruti SX4 S Cross,0.9210526315789451,1462,Alpha,Comprehensive,4.0,Others,4.0,K15B Smart Hybrid,5,0.08339622641509435,138.0,-2.317460464225581,103.25,False,False,False,True,True,3,2,11,51,306,1,53,92
Hyderabad,Sedan,33000,2,Ford,Ford Fiesta,0.7105263157894726,1499,Style AT,Third Party insurance,4.0,Blue,4.0,Ti-VCT Petrol Engine,5,0.07147169811320754,140.0,-3.2409194645310406,107.5,False,False,False,True,False,3,3,4,16,595,4,6,131
Hyderabad,SUV,88000,1,Kia,Kia Seltos,0.8947368421052602,1493,HTX Plus Diesel,Third Party insurance,4.0,Blue,4.0,1.5 L CRDi VGT,5,0.10037735849056605,250.0,-1.9935811244797985,113.43,True,False,False,False,True,3,2,8,39,435,4,6,23
Hyderabad,Hatchback,80000,3,Hyundai,Hyundai i10,0.6315789473684177,1197,Sportz 1.2,Third Party insurance,4.0,Others,4.0,DOHC Engine,5,0.0970566037735849,111.8,-3.8952424884693455,78.9,False,False,False,True,True,3,0,6,35,574,4,53,65
Hyderabad,Sedan,85871,2,Honda,Honda City,0.7894736842105203,1497,i VTEC V,Comprehensive,4.0,Red,4.0,i VTEC Engine,5,0.07471698113207546,145.0,-2.8505420341856524,117.3,False,False,False,True,True,3,3,5,22,770,1,67,162
Hyderabad,Hatchback,73665,1,Hyundai,Hyundai i10,0.7105263157894726,1197,Sportz,Third Party insurance,4.0,Silver,4.0,DOHC Kappa2 Engine,5,0.0970566037735849,111.8,-3.5512305933024892,78.9,False,False,False,True,True,3,0,6,35,573,4,69,66
Hyderabad,Hatchback,73202,1,Hyundai,Hyundai i20,0.8157894736842053,1197,Asta 1.2,Third Party insurance,4.0,Red,4.0,Kappa VTVT Petrol Engine,5,0.08377358490566038,114.7,-2.7960794692997655,81.83,False,False,False,True,True,3,0,6,36,321,4,67,102
Hyderabad,Sedan,80000,1,Honda,Honda Amaze,0.8157894736842053,1199,S CVT Petrol,Third Party insurance,4.0,Goldan Brwoon,4.0,i-VTEC Petrol Engine,5,0.08150943396226416,110.0,-2.866925726801937,88.76,False,False,False,True,False,3,3,5,20,527,4,29,167
Hyderabad,Hatchback,58006,1,Maruti,Maruti Swift,0.8421052631578902,1248,VDI Optional,Comprehensive,4.0,White,4.0,DDiS Diesel Engine,5,0.13358490566037734,190.0,-2.790962964096029,74.0,True,False,False,False,True,3,0,11,52,623,1,82,62
Hyderabad,Hatchback,64000,1,Maruti,Maruti Swift,0.8947368421052602,1197,AMT VXI,Third Party insurance,4.0,M Grey,4.0,VTVT Engine,5,0.10347169811320754,113.0,-2.609446657040356,81.8,False,False,False,True,False,3,0,11,52,292,4,38,146
Hyderabad,Hatchback,50670,2,Honda,Honda Brio,0.7631578947368425,1198,S MT,Third Party insurance,4.0,White,4.0,i-VTEC Engine,5,0.08981132075471697,109.0,-3.3128055672672323,86.8,False,False,False,True,True,3,0,5,21,532,4,82,166
Hyderabad,SUV,120000,1,Renault,Renault Duster,0.7368421052631575,1461,85PS Diesel RxE,Third Party insurance,4.0,White,4.0,dCi Diesel Engine ,5,0.09773584905660378,200.0,-3.33894408893019,83.8,True,False,False,False,True,3,2,14,64,282,4,82,158
Hyderabad,Hatchback,40000,1,Hyundai,Hyundai i20,0.8947368421052602,1197,Sportz Plus BSIV,Third Party insurance,4.0,Blue,4.0,Kappa VTVT Petrol Engine,5,0.08377358490566038,117.0,-2.588388489083877,81.86,False,False,False,True,True,3,0,6,36,589,4,6,102
Hyderabad,Hatchback,16000,1,Hyundai,Hyundai Grand i10,0.8157894736842053,1197,Magna AT,Third Party insurance,4.0,Maroon,4.0, Kappa VTVT Petrol Engine,5,0.08603773584905659,114.0,-2.7624537580648796,82.0,False,False,False,True,False,3,0,6,30,474,4,40,1
Hyderabad,Sedan,120000,1,Honda,Honda City,0.8157894736842053,1497,i VTEC VX Option,Third Party insurance,4.0,Silver,4.0,i VTEC Engine,5,0.07773584905660379,145.0,-2.7219518338080375,117.3,False,False,False,True,True,3,3,5,22,772,4,69,162
Hyderabad,Sedan,66000,1,Honda,Honda City,0.7631578947368425,1497,i VTEC CVT SV,Third Party insurance,4.0,White,4.0,i VTEC Engine,5,0.07924528301886792,145.0,-2.683026661083787,117.3,False,False,False,True,False,3,3,5,22,766,4,82,162
Hyderabad,Sedan,67905,1,Maruti,Maruti Ciaz,0.8157894736842053,1248,VDi Plus SHVS,Zero Dep,4.0,Silver,4.0,DDIS 200 Engine,5,0.15539622641509432,200.0,-2.7187814501202476,88.5,True,False,False,False,True,3,3,11,45,628,5,69,57
Hyderabad,Sedan,35000,1,Honda,Honda Amaze,0.8421052631578902,1198,S i-VTEC,Third Party insurance,4.0,Brown,4.0,i-VTEC Petrol Engine,5,0.07773584905660379,109.0,-2.7219518338080375,86.7,False,False,False,True,True,3,3,5,20,541,4,9,167
Hyderabad,Sedan,30811,1,Hyundai,Hyundai Verna,0.8421052631578902,1591,1.6 SX VTVT,Comprehensive,4.0,Others,4.0,VTVT Petrol Engine,5,0.0717735849056604,154.9,-2.522534480200826,121.3,False,False,False,True,True,3,3,6,33,238,1,53,147
Hyderabad,Sedan,80000,2,Tata,Tata Manza,0.6578947368421026,1248,Aura Plus Quadrajet BS IV,Third Party insurance,4.0,White,4.0,Diesel Engine,5,0.08679245283018867,200.0,-3.975354058786529,90.0,True,False,False,False,True,3,3,16,76,339,4,82,69
Hyderabad,Hatchback,90184,1,Honda,Honda Brio,0.7105263157894726,1198,V MT,Third Party,4.0,White,4.0,i-VTEC Engine,5,0.08981132075471697,109.0,-3.49464621551883,86.8,False,False,False,True,True,3,0,5,21,617,3,82,166
Hyderabad,SUV,30000,1,Maruti,Maruti SX4 S Cross,0.9473684210526301,1462,Zeta,Third Party insurance,4.0,Blue,4.0,K15B Smart Hybrid,5,0.08339622641509435,138.0,-2.280027792524219,103.25,False,False,False,True,True,3,2,11,51,744,4,6,92
Hyderabad,Sedan,66039,1,Hyundai,Hyundai Verna,0.8157894736842053,1591,1.6 SX VTVT,Third Party,4.0,Others,4.0,VTVT Petrol Engine,5,0.0717735849056604,154.9,-2.7824932036866463,121.3,False,False,False,True,True,3,3,6,33,238,3,53,147
Hyderabad,Sedan,89205,2,Honda,Honda City,0.7368421052631575,1497,V MT,Comprehensive,4.0,Silver,4.0,SOHC i-VTEC,5,0.07018867924528303,146.0,-2.9591500350246003,116.3,False,False,False,True,True,3,3,5,22,617,1,69,118
Hyderabad,Hatchback,80000,1,Maruti,Maruti Baleno,0.8684210526315752,1197,1.2 CVT Alpha,Third Party insurance,4.0,Others,4.0,VVT Petrol Engine,5,0.10490566037735848,115.0,-2.588388489083877,83.1,False,False,False,True,False,3,0,11,43,10,4,53,152
Hyderabad,Sedan,120000,1,Tata,Tata Manza,0.6842105263157876,1248,Aura (ABS) Quadrajet BS IV,Third Party insurance,4.0,Red,4.0,"4 Cylinder, Common Rail, ",5,0.10279245283018869,200.0,-3.86990402261663,88.8,True,False,False,False,True,3,3,16,76,336,4,67,48
Hyderabad,Hatchback,100000,2,Fiat,Fiat Avventura,0.7894736842105203,1248,MULTIJET Emotion,Third Party insurance,4.0,White,4.0,MULTIJET Engine,5,0.0981132075471698,209.0,-3.1763540988950605,91.72,True,False,False,False,True,3,0,3,7,468,4,82,105
Hyderabad,Hatchback,56962,1,Maruti,Maruti Baleno,0.8421052631578902,1197,1.2 CVT Zeta,Not Available,4.0,Granite Grey,4.0,VVT Petrol Engine,5,0.10490566037735848,115.0,-2.8948428781654547,83.1,False,False,False,True,False,3,0,11,43,12,2,32,152
Hyderabad,Sedan,90000,1,Skoda,Skoda Rapid,0.7894736842105203,1498,1.5 TDI AT Elegance Plus,Third Party insurance,4.0,Others,4.0,Diesel Engine,5,0.10686792452830189,250.0,-2.8948428781654547,103.52,True,False,False,False,False,3,3,15,69,165,4,53,69
Hyderabad,SUV,110000,1,Maruti,Maruti Vitara Brezza,0.8684210526315752,1248,ZDi,Third Party insurance,4.0,Red,4.0,DDiS 200 Diesel Engine,5,0.1267924528301887,200.0,-2.4705806025002555,88.5,True,False,False,False,True,3,2,11,55,712,4,67,60
Hyderabad,Sedan,56242,1,Honda,Honda Amaze,0.8421052631578902,1199,VX Petrol BSIV,Zero Dep,4.0,Brown,4.0,i-VTEC Petrol Engine,5,0.09056603773584905,110.0,-2.841554647618433,88.76,False,False,False,True,True,3,3,5,20,652,5,9,167
Hyderabad,SUV,108632,1,Ford,Ford Ecosport,0.8947368421052602,1498,1.5 Diesel Titanium Plus BSIV,Comprehensive,4.0,Silver,4.0,TDCi Diesel Engine,5,0.11698113207547169,205.0,-2.4223691451991924,98.96,True,False,False,False,True,3,2,4,15,143,1,69,124
Hyderabad,Sedan,60000,1,Honda,Honda City,0.7631578947368425,1497,i VTEC CVT VX,Third Party insurance,4.0,Urban Titanim,4.0,i VTEC Engine,5,0.07924528301886792,145.0,-2.609446657040356,117.3,False,False,False,True,False,3,3,5,22,767,4,80,162
Hyderabad,Sedan,120000,1,Honda,Honda Amaze,0.8684210526315752,1498,VX i DTEC,Third Party insurance,4.0,Others,4.0,i-DTEC Diesel Engine,5,0.13811320754716983,200.0,-2.7219518338080375,98.6,True,False,False,False,True,3,3,5,20,653,4,53,164
Hyderabad,SUV,92000,1,Hyundai,Hyundai Creta,0.8157894736842053,1582,1.6 CRDi SX,Third Party insurance,4.0,Red,4.0,U2 CRDI VGT Engine,5,0.09184905660377359,259.9,-2.3006505029142414,126.2,True,False,False,False,True,3,2,6,28,207,4,67,138
Hyderabad,Sedan,90000,2,Toyota,Toyota Corolla Altis,0.6315789473684177,1798,1.8 G CNG,Third Party insurance,4.0,Silver,4.0,2ZR-FE Gasoline 4Cylinder,5,0.0530566037735849,173.0,-3.5695905801314396,138.0,False,False,False,False,True,3,3,17,79,253,4,69,46
Hyderabad,Hatchback,72473,1,Hyundai,Hyundai i10,0.7368421052631575,1197,Magna,Comprehensive,4.0,Silver,4.0,Kappa Petrol Engine,5,0.0970566037735849,111.7,-3.5367815106524496,78.9,False,False,False,True,True,3,0,6,35,469,1,69,101
Hyderabad,SUV,18030,1,Maruti,Maruti Brezza,0.973684210526315,1462,Zxi BSVI,Third Party,4.0,Maroon,4.0,K15C Smart Hybrid,5,0.09350943396226415,136.8,-2.0511526112425047,101.65,False,False,False,True,True,3,2,11,44,754,3,40,94
Hyderabad,Sedan,63000,1,Honda,Honda Amaze,0.8684210526315752,1498,V Diesel BSIV,Third Party insurance,4.0,G Brown,4.0,i-DTEC Diesel Engine,5,0.150188679245283,200.0,-2.4165029178664237,98.63,True,False,False,False,True,3,3,5,20,616,4,25,164
